location,location_name,inc,type,forecast_date,forecast_time,forecast_week,expert,median,shape_log_normal,horizon,target_end_date,zero_baseline,forecaster_id,quantile,value,target
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.25,306.799151501582,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.3,310.971520870642,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.35,314.888478423813,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.4,318.650898697568,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.45,322.333866268286,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.5,326,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.55,329.707831294227,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.6,333.518594908677,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.65,337.503615667264,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.7,341.754768097265,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.75,346.402522561905,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.8,351.652436814325,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.85,357.87235996689,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.9,365.854978862998,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.95,378.015124903888,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.975,388.889071602165,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,326,0.09,2,2020-11-07T00:00:00Z,TRUE,,0.99,401.926280527598,2 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.01,287.235890550147,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.025,299.048576769849,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.05,309.595982014734,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.1,322.218984472004,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.15,331.025161718098,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.2,338.19536346195,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.25,344.470408594251,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.3,350.204757974823,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.35,355.603665423802,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.4,360.803641599487,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.45,365.907040872226,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.5,371,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.55,376.163846620443,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.6,381.484508830954,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.65,387.062939399014,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.7,393.030068454682,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.75,399.572783513391,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.8,406.986655851909,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.85,415.802228705549,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.9,427.166016383368,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.95,444.582643173481,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.975,460.263016419336,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,371,0.11,3,2020-11-14T00:00:00Z,TRUE,,0.99,479.191509585987,3 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.01,311.868021533423,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.025,327.081703028887,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.05,340.758611527712,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.1,357.238494486472,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.15,368.80534089678,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.2,378.264828070046,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.25,386.573356344204,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.3,394.190087045322,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.35,401.382024522674,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.4,408.327762201042,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.45,415.162221463901,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.5,422,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.55,428.950397683246,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.6,436.130032011685,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.65,443.677068527866,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.7,451.771888366956,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.75,460.673238539064,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.8,470.791854766425,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.85,482.867193753145,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.9,498.501708938156,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.95,522.610416803854,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.975,544.46335074962,4 wk ahead inc death
GM,Germany,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:13:01.226188Z,44,TRUE,422,0.13,4,2020-11-21T00:00:00Z,TRUE,,0.99,571.023598778674,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.01,78891.3244455149,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.025,82437.2445874334,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.05,85614.1501627906,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.1,89429.1616993643,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.15,92098.7161681006,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.2,94277.1135925759,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.25,96187.0025905082,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.3,97935.0935797585,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.35,99583.3074231436,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.4,101172.942852125,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.45,102735.081306555,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.5,104296,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.55,105880.634712711,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.6,107515.461242428,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.65,109231.716614707,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.7,111070.048727132,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.75,113088.622402643,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.8,115379.599581384,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.85,118108.656326391,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.9,121634.323852522,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.95,127054.413263657,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.975,131950.742294196,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,104296,0.12,1,2020-10-31T00:00:00Z,TRUE,,0.99,137881.518563077,1 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.01,101345.563442437,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.025,106679.588486736,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.05,111491.158513618,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.1,117308.542666152,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.15,121404.036196174,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.2,124760.740483675,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.25,127714.363433772,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.3,130426.353688064,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.35,132990.79753879,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.4,135470.811692023,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.45,137914.263228262,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.5,140362,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.55,142853.179814999,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.6,145429.785190843,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.65,148141.761750497,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.7,151054.526074687,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.75,154262.140250313,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.8,157914.188130183,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.85,162280.362838719,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.9,167945.919335716,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.95,176708.999230585,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.975,184679.106129564,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,140362,0.14,2,2020-11-07T00:00:00Z,TRUE,,0.99,194399.146591061,2 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.01,124877.48372122,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.025,132902.847004496,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.05,140216.428734163,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.1,149149.401598565,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.15,155495.7793494,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.2,160731.722509056,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.25,165363.983919372,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.3,169637.562842126,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.35,173696.198179545,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.4,177637.198117087,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.45,181535.247518095,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.5,185455,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.55,189459.388714975,3 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,185455,0.17,3,2020-11-14T00:00:00Z,TRUE,,0.6,193616.862850595,3 wk ahead inc case
